studentNo,studentName,courseName,score,isAbsent
202203020010,外语生10,大学英语,70.5,false
202203020010,外语生10,高等数学,72.3,false
202203020010,外语生10,外语专业2核心课1,69.3,false
202203020010,外语生10,外语专业2核心课2,58.6,false
202203020010,外语生10,外语专业2核心课3,57.1,false
202203020010,外语生10,大学英语,68.1,false
202203020010,外语生10,高等数学,64.8,false
202203020010,外语生10,外语专业2核心课1,,true
202203020010,外语生10,外语专业2核心课2,57.6,false
202203020010,外语生10,外语专业2核心课3,70.3,false
202203020010,外语生10,大学英语,60.6,false
202203020010,外语生10,高等数学,70.8,false
202203020010,外语生10,外语专业2核心课1,56.0,false
202203020010,外语生10,外语专业2核心课2,69.7,false
202203020010,外语生10,外语专业2核心课3,73.4,false
202203020011,外语生11,大学英语,60.7,false
202203020011,外语生11,高等数学,69.1,false
202203020011,外语生11,外语专业2核心课1,58.2,false
202203020011,外语生11,外语专业2核心课2,65.0,false
202203020011,外语生11,外语专业2核心课3,57.0,false
202203020011,外语生11,大学英语,59.3,false
202203020011,外语生11,高等数学,76.2,false
202203020011,外语生11,外语专业2核心课1,63.2,false
202203020011,外语生11,外语专业2核心课2,65.4,false
202203020011,外语生11,外语专业2核心课3,64.7,false
202203020011,外语生11,大学英语,65.5,false
202203020011,外语生11,高等数学,71.8,false
202203020011,外语生11,外语专业2核心课1,66.6,false
202203020011,外语生11,外语专业2核心课2,66.2,false
202203020011,外语生11,外语专业2核心课3,64.4,false
202203020011,外语生11,大学英语,68.5,false
202203020011,外语生11,高等数学,63.6,false
202203020011,外语生11,外语专业2核心课1,63.2,false
202203020011,外语生11,外语专业2核心课2,65.0,false
202203020011,外语生11,外语专业2核心课3,64.1,false
202203020011,外语生11,大学英语,63.0,false
202203020011,外语生11,高等数学,,true
202203020011,外语生11,外语专业2核心课1,67.2,false
202203020011,外语生11,外语专业2核心课2,67.4,false
202203020011,外语生11,外语专业2核心课3,77.1,false
202203020011,外语生11,大学英语,62.4,false
202203020011,外语生11,高等数学,67.4,false
202203020011,外语生11,外语专业2核心课1,58.7,false
202203020011,外语生11,外语专业2核心课2,61.8,false
202203020011,外语生11,外语专业2核心课3,64.0,false
202203020011,外语生11,大学英语,67.9,false
202203020011,外语生11,高等数学,67.1,false
202203020011,外语生11,外语专业2核心课1,63.0,false
202203020011,外语生11,外语专业2核心课2,71.6,false
202203020011,外语生11,外语专业2核心课3,63.1,false
202203020011,外语生11,大学英语,63.6,false
202203020011,外语生11,高等数学,62.8,false
202203020011,外语生11,外语专业2核心课1,66.3,false
202203020011,外语生11,外语专业2核心课2,72.8,false
202203020011,外语生11,外语专业2核心课3,53.4,false
202203020012,外语生12,大学英语,64.5,false
202203020012,外语生12,高等数学,60.9,false
202203020012,外语生12,外语专业2核心课1,62.1,false
202203020012,外语生12,外语专业2核心课2,62.4,false
202203020012,外语生12,外语专业2核心课3,61.4,false
202203020012,外语生12,大学英语,69.0,false
202203020012,外语生12,高等数学,66.9,false
202203020012,外语生12,外语专业2核心课1,66.2,false
202203020012,外语生12,外语专业2核心课2,60.1,false
202203020012,外语生12,外语专业2核心课3,60.4,false
202203020012,外语生12,大学英语,66.0,false
202203020012,外语生12,高等数学,67.4,false
202203020012,外语生12,外语专业2核心课1,62.8,false
202203020012,外语生12,外语专业2核心课2,66.0,false
202203020012,外语生12,外语专业2核心课3,63.0,false
202203020012,外语生12,大学英语,57.8,false
202203020012,外语生12,高等数学,64.4,false
202203020012,外语生12,外语专业2核心课1,65.8,false
202203020012,外语生12,外语专业2核心课2,68.3,false
202203020012,外语生12,外语专业2核心课3,58.7,false
202203020012,外语生12,大学英语,60.3,false
202203020012,外语生12,高等数学,70.1,false
202203020012,外语生12,外语专业2核心课1,63.4,false
202203020012,外语生12,外语专业2核心课2,64.5,false
202203020012,外语生12,外语专业2核心课3,63.3,false
202203020012,外语生12,大学英语,57.9,false
202203020012,外语生12,高等数学,59.8,false
202203020012,外语生12,外语专业2核心课1,67.0,false
202203020012,外语生12,外语专业2核心课2,67.9,false
202203020012,外语生12,外语专业2核心课3,63.5,false
202203020012,外语生12,大学英语,62.0,false
202203020012,外语生12,高等数学,77.8,false
202203020012,外语生12,外语专业2核心课1,63.4,false
202203020012,外语生12,外语专业2核心课2,69.5,false
202203020012,外语生12,外语专业2核心课3,63.5,false
202203020012,外语生12,大学英语,60.1,false
202203020012,外语生12,高等数学,63.0,false
202203020012,外语生12,外语专业2核心课1,65.0,false
202203020012,外语生12,外语专业2核心课2,63.0,false
202203020012,外语生12,外语专业2核心课3,59.8,false
202206010001,经济生1,大学英语,61.8,false
202206010001,经济生1,高等数学,63.5,false
202206010001,经济生1,经济管理专业1核心课1,69.5,false
202206010001,经济生1,经济管理专业1核心课2,66.9,false
202206010001,经济生1,经济管理专业1核心课3,57.0,false
202206010001,经济生1,大学英语,66.5,false
202206010001,经济生1,高等数学,63.8,false
202206010001,经济生1,经济管理专业1核心课1,66.8,false
202206010001,经济生1,经济管理专业1核心课2,65.3,false
202206010001,经济生1,经济管理专业1核心课3,55.9,false
202206010001,经济生1,大学英语,65.5,false
202206010001,经济生1,高等数学,69.6,false
202206010001,经济生1,经济管理专业1核心课1,60.5,false
202206010001,经济生1,经济管理专业1核心课2,67.3,false
202206010001,经济生1,经济管理专业1核心课3,,true
202206010001,经济生1,大学英语,65.0,false
202206010001,经济生1,高等数学,68.3,false
202206010001,经济生1,经济管理专业1核心课1,69.0,false
202206010001,经济生1,经济管理专业1核心课2,63.0,false
202206010001,经济生1,经济管理专业1核心课3,66.5,false
202206010001,经济生1,大学英语,67.1,false
202206010001,经济生1,高等数学,68.0,false
202206010001,经济生1,经济管理专业1核心课1,68.8,false
202206010001,经济生1,经济管理专业1核心课2,58.9,false
202206010001,经济生1,经济管理专业1核心课3,68.0,false
202206010001,经济生1,大学英语,,true
202206010001,经济生1,高等数学,69.5,false
202206010001,经济生1,经济管理专业1核心课1,65.3,false
202206010001,经济生1,经济管理专业1核心课2,65.7,false
202206010001,经济生1,经济管理专业1核心课3,58.2,false
202206010001,经济生1,大学英语,68.6,false
202206010001,经济生1,高等数学,63.1,false
202206010001,经济生1,经济管理专业1核心课1,70.1,false
202206010001,经济生1,经济管理专业1核心课2,64.1,false
202206010001,经济生1,经济管理专业1核心课3,54.0,false
202206010001,经济生1,大学英语,58.8,false
202206010001,经济生1,高等数学,67.5,false
202206010001,经济生1,经济管理专业1核心课1,71.7,false
202206010001,经济生1,经济管理专业1核心课2,66.7,false
202206010001,经济生1,经济管理专业1核心课3,61.4,false
202206010002,经济生2,大学英语,67.5,false
202206010002,经济生2,高等数学,66.6,false
202206010002,经济生2,经济管理专业1核心课1,61.1,false
202206010002,经济生2,经济管理专业1核心课2,58.2,false
202206010002,经济生2,经济管理专业1核心课3,58.1,false
202206010002,经济生2,大学英语,58.8,false
202206010002,经济生2,高等数学,66.8,false
202206010002,经济生2,经济管理专业1核心课1,58.7,false
202206010002,经济生2,经济管理专业1核心课2,62.7,false
202206010002,经济生2,经济管理专业1核心课3,65.9,false
202206010002,经济生2,大学英语,62.0,false
202206010002,经济生2,高等数学,63.2,false
202206010002,经济生2,经济管理专业1核心课1,66.9,false
202206010002,经济生2,经济管理专业1核心课2,62.4,false
202206010002,经济生2,经济管理专业1核心课3,59.5,false
202206010002,经济生2,大学英语,68.6,false
202206010002,经济生2,高等数学,64.7,false
202206010002,经济生2,经济管理专业1核心课1,66.9,false
202206010002,经济生2,经济管理专业1核心课2,60.2,false
202206010002,经济生2,经济管理专业1核心课3,66.3,false
202206010002,经济生2,大学英语,55.4,false
202206010002,经济生2,高等数学,66.6,false
202206010002,经济生2,经济管理专业1核心课1,59.6,false
202206010002,经济生2,经济管理专业1核心课2,58.7,false
202206010002,经济生2,经济管理专业1核心课3,65.5,false
202206010002,经济生2,大学英语,66.4,false
202206010002,经济生2,高等数学,61.6,false
202206010002,经济生2,经济管理专业1核心课1,65.8,false
202206010002,经济生2,经济管理专业1核心课2,69.0,false
202206010002,经济生2,经济管理专业1核心课3,64.0,false
202206010002,经济生2,大学英语,72.3,false
202206010002,经济生2,高等数学,63.9,false
202206010002,经济生2,经济管理专业1核心课1,69.8,false
202206010002,经济生2,经济管理专业1核心课2,69.7,false
202206010002,经济生2,经济管理专业1核心课3,71.7,false
202206010002,经济生2,大学英语,69.5,false
202206010002,经济生2,高等数学,64.3,false
202206010002,经济生2,经济管理专业1核心课1,58.9,false
202206010002,经济生2,经济管理专业1核心课2,67.9,false
202206010002,经济生2,经济管理专业1核心课3,75.1,false
202206010003,经济生3,大学英语,65.5,false
202206010003,经济生3,高等数学,70.4,false
202206010003,经济生3,经济管理专业1核心课1,63.7,false
202206010003,经济生3,经济管理专业1核心课2,60.6,false
202206010003,经济生3,经济管理专业1核心课3,67.2,false
202206010003,经济生3,大学英语,62.0,false
202206010003,经济生3,高等数学,64.3,false
202206010003,经济生3,经济管理专业1核心课1,63.9,false
202206010003,经济生3,经济管理专业1核心课2,65.8,false
202206010003,经济生3,经济管理专业1核心课3,54.2,false
202206010003,经济生3,大学英语,63.3,false
202206010003,经济生3,高等数学,68.0,false
202206010003,经济生3,经济管理专业1核心课1,65.2,false
202206010003,经济生3,经济管理专业1核心课2,62.1,false
202206010003,经济生3,经济管理专业1核心课3,53.9,false
202206010003,经济生3,大学英语,64.2,false
202206010003,经济生3,高等数学,67.3,false
202206010003,经济生3,经济管理专业1核心课1,67.3,false
202206010003,经济生3,经济管理专业1核心课2,63.9,false
202206010003,经济生3,经济管理专业1核心课3,63.5,false
202206010003,经济生3,大学英语,72.3,false
202206010003,经济生3,高等数学,66.1,false
202206010003,经济生3,经济管理专业1核心课1,62.3,false
202206010003,经济生3,经济管理专业1核心课2,58.0,false
202206010003,经济生3,经济管理专业1核心课3,67.4,false
202206010003,经济生3,大学英语,68.5,false
202206010003,经济生3,高等数学,62.1,false
202206010003,经济生3,经济管理专业1核心课1,58.9,false
202206010003,经济生3,经济管理专业1核心课2,69.3,false
202206010003,经济生3,经济管理专业1核心课3,70.9,false
202206010003,经济生3,大学英语,59.5,false
202206010003,经济生3,高等数学,66.0,false
202206010003,经济生3,经济管理专业1核心课1,65.5,false
202206010003,经济生3,经济管理专业1核心课2,70.4,false
202206010003,经济生3,经济管理专业1核心课3,49.6,false
202206010003,经济生3,大学英语,60.9,false
202206010003,经济生3,高等数学,59.3,false
202206010003,经济生3,经济管理专业1核心课1,66.2,false
202206010003,经济生3,经济管理专业1核心课2,64.4,false
202206010003,经济生3,经济管理专业1核心课3,76.2,false
202206010004,经济生4,大学英语,66.0,false
202206010004,经济生4,高等数学,67.6,false
202206010004,经济生4,经济管理专业1核心课1,68.2,false
202206010004,经济生4,经济管理专业1核心课2,58.9,false
202206010004,经济生4,经济管理专业1核心课3,69.1,false
202206010004,经济生4,大学英语,61.0,false
202206010004,经济生4,高等数学,77.8,false
202206010004,经济生4,经济管理专业1核心课1,64.9,false
202206010004,经济生4,经济管理专业1核心课2,65.3,false
202206010004,经济生4,经济管理专业1核心课3,67.6,false
202206010004,经济生4,大学英语,65.7,false
202206010004,经济生4,高等数学,62.2,false
202206010004,经济生4,经济管理专业1核心课1,,true
202206010004,经济生4,经济管理专业1核心课2,69.4,false
202206010004,经济生4,经济管理专业1核心课3,69.5,false
202206010004,经济生4,大学英语,63.4,false
202206010004,经济生4,高等数学,66.6,false
202206010004,经济生4,经济管理专业1核心课1,66.0,false
202206010004,经济生4,经济管理专业1核心课2,64.9,false
202206010004,经济生4,经济管理专业1核心课3,56.5,false
202206010004,经济生4,大学英语,68.4,false
202206010004,经济生4,高等数学,68.2,false
202206010004,经济生4,经济管理专业1核心课1,64.7,false
202206010004,经济生4,经济管理专业1核心课2,64.3,false
202206010004,经济生4,经济管理专业1核心课3,58.0,false
202206010004,经济生4,大学英语,56.2,false
202206010004,经济生4,高等数学,68.5,false
202206010004,经济生4,经济管理专业1核心课1,63.2,false
202206010004,经济生4,经济管理专业1核心课2,63.6,false
202206010004,经济生4,经济管理专业1核心课3,61.2,false
202206010004,经济生4,大学英语,70.1,false
202206010004,经济生4,高等数学,53.4,false
202206010004,经济生4,经济管理专业1核心课1,63.7,false
202206010004,经济生4,经济管理专业1核心课2,62.0,false
202206010004,经济生4,经济管理专业1核心课3,58.7,false
202206010004,经济生4,大学英语,71.9,false
202206010004,经济生4,高等数学,59.4,false
202206010004,经济生4,经济管理专业1核心课1,63.5,false
202206010004,经济生4,经济管理专业1核心课2,68.4,false
202206010004,经济生4,经济管理专业1核心课3,67.0,false
202206010005,经济生5,大学英语,60.4,false
202206010005,经济生5,高等数学,64.5,false
202206010005,经济生5,经济管理专业1核心课1,59.0,false
202206010005,经济生5,经济管理专业1核心课2,77.0,false
202206010005,经济生5,经济管理专业1核心课3,66.9,false
202206010005,经济生5,大学英语,,true
202206010005,经济生5,高等数学,72.8,false
202206010005,经济生5,经济管理专业1核心课1,63.9,false
202206010005,经济生5,经济管理专业1核心课2,68.0,false
202206010005,经济生5,经济管理专业1核心课3,65.8,false
202206010005,经济生5,大学英语,73.6,false
202206010005,经济生5,高等数学,61.0,false
202206010005,经济生5,经济管理专业1核心课1,63.0,false
202206010005,经济生5,经济管理专业1核心课2,66.8,false
202206010005,经济生5,经济管理专业1核心课3,63.3,false
202206010005,经济生5,大学英语,64.6,false
202206010005,经济生5,高等数学,52.3,false
202206010005,经济生5,经济管理专业1核心课1,58.3,false
202206010005,经济生5,经济管理专业1核心课2,67.1,false
202206010005,经济生5,经济管理专业1核心课3,60.9,false
202206010005,经济生5,大学英语,69.6,false
202206010005,经济生5,高等数学,61.0,false
202206010005,经济生5,经济管理专业1核心课1,55.7,false
202206010005,经济生5,经济管理专业1核心课2,62.8,false
202206010005,经济生5,经济管理专业1核心课3,66.6,false
202206010005,经济生5,大学英语,61.3,false
202206010005,经济生5,高等数学,61.5,false
202206010005,经济生5,经济管理专业1核心课1,66.2,false
202206010005,经济生5,经济管理专业1核心课2,70.5,false
202206010005,经济生5,经济管理专业1核心课3,71.6,false
202206010005,经济生5,大学英语,67.2,false
202206010005,经济生5,高等数学,61.4,false
202206010005,经济生5,经济管理专业1核心课1,58.5,false
202206010005,经济生5,经济管理专业1核心课2,67.3,false
202206010005,经济生5,经济管理专业1核心课3,69.6,false
202206010005,经济生5,大学英语,58.2,false
202206010005,经济生5,高等数学,68.4,false
202206010005,经济生5,经济管理专业1核心课1,78.4,false
202206010005,经济生5,经济管理专业1核心课2,63.1,false
202206010005,经济生5,经济管理专业1核心课3,67.4,false
202206010006,经济生6,大学英语,71.1,false
202206010006,经济生6,高等数学,60.3,false
202206010006,经济生6,经济管理专业1核心课1,70.6,false
202206010006,经济生6,经济管理专业1核心课2,61.0,false
202206010006,经济生6,经济管理专业1核心课3,64.9,false
202206010006,经济生6,大学英语,72.8,false
202206010006,经济生6,高等数学,61.1,false
202206010006,经济生6,经济管理专业1核心课1,67.3,false
202206010006,经济生6,经济管理专业1核心课2,60.8,false
202206010006,经济生6,经济管理专业1核心课3,65.4,false
202206010006,经济生6,大学英语,66.0,false
202206010006,经济生6,高等数学,66.0,false
202206010006,经济生6,经济管理专业1核心课1,66.8,false
202206010006,经济生6,经济管理专业1核心课2,70.2,false
202206010006,经济生6,经济管理专业1核心课3,65.5,false
202206010006,经济生6,大学英语,55.5,false
202206010006,经济生6,高等数学,72.0,false
202206010006,经济生6,经济管理专业1核心课1,70.7,false
202206010006,经济生6,经济管理专业1核心课2,63.7,false
202206010006,经济生6,经济管理专业1核心课3,68.6,false
202206010006,经济生6,大学英语,63.0,false
202206010006,经济生6,高等数学,62.7,false
202206010006,经济生6,经济管理专业1核心课1,69.4,false
202206010006,经济生6,经济管理专业1核心课2,64.6,false
202206010006,经济生6,经济管理专业1核心课3,67.7,false
202206010006,经济生6,大学英语,57.6,false
202206010006,经济生6,高等数学,60.9,false
202206010006,经济生6,经济管理专业1核心课1,71.2,false
202206010006,经济生6,经济管理专业1核心课2,64.4,false
202206010006,经济生6,经济管理专业1核心课3,66.5,false
202206010006,经济生6,大学英语,56.4,false
202206010006,经济生6,高等数学,60.1,false
202206010006,经济生6,经济管理专业1核心课1,61.2,false
202206010006,经济生6,经济管理专业1核心课2,66.9,false
202206010006,经济生6,经济管理专业1核心课3,61.3,false
202206010006,经济生6,大学英语,65.9,false
202206010006,经济生6,高等数学,66.9,false
202206010006,经济生6,经济管理专业1核心课1,57.6,false
202206010006,经济生6,经济管理专业1核心课2,64.6,false
202206010006,经济生6,经济管理专业1核心课3,73.7,false
202206010007,经济生7,大学英语,49.9,false
202206010007,经济生7,高等数学,62.8,false
202206010007,经济生7,经济管理专业1核心课1,62.4,false
202206010007,经济生7,经济管理专业1核心课2,68.8,false
202206010007,经济生7,经济管理专业1核心课3,63.4,false
202206010007,经济生7,大学英语,64.9,false
202206010007,经济生7,高等数学,64.3,false
202206010007,经济生7,经济管理专业1核心课1,72.6,false
202206010007,经济生7,经济管理专业1核心课2,,true
202206010007,经济生7,经济管理专业1核心课3,62.7,false
202206010007,经济生7,大学英语,59.2,false
202206010007,经济生7,高等数学,69.6,false
202206010007,经济生7,经济管理专业1核心课1,61.0,false
202206010007,经济生7,经济管理专业1核心课2,71.5,false
202206010007,经济生7,经济管理专业1核心课3,74.5,false
202206010007,经济生7,大学英语,63.6,false
202206010007,经济生7,高等数学,70.7,false
202206010007,经济生7,经济管理专业1核心课1,63.6,false
202206010007,经济生7,经济管理专业1核心课2,67.8,false
202206010007,经济生7,经济管理专业1核心课3,62.8,false
202206010007,经济生7,大学英语,68.7,false
202206010007,经济生7,高等数学,69.3,false
202206010007,经济生7,经济管理专业1核心课1,58.8,false
202206010007,经济生7,经济管理专业1核心课2,64.8,false
202206010007,经济生7,经济管理专业1核心课3,58.5,false
202206010007,经济生7,大学英语,66.8,false
202206010007,经济生7,高等数学,64.9,false
202206010007,经济生7,经济管理专业1核心课1,58.2,false
202206010007,经济生7,经济管理专业1核心课2,56.4,false
202206010007,经济生7,经济管理专业1核心课3,64.0,false
202206010007,经济生7,大学英语,65.9,false
202206010007,经济生7,高等数学,62.8,false
202206010007,经济生7,经济管理专业1核心课1,57.9,false
202206010007,经济生7,经济管理专业1核心课2,60.8,false
202206010007,经济生7,经济管理专业1核心课3,62.9,false
202206010007,经济生7,大学英语,56.7,false
202206010007,经济生7,高等数学,65.9,false
202206010007,经济生7,经济管理专业1核心课1,58.8,false
202206010007,经济生7,经济管理专业1核心课2,68.3,false
202206010007,经济生7,经济管理专业1核心课3,68.8,false
202206010008,经济生8,大学英语,70.6,false
202206010008,经济生8,高等数学,61.1,false
202206010008,经济生8,经济管理专业1核心课1,63.2,false
202206010008,经济生8,经济管理专业1核心课2,68.7,false
202206010008,经济生8,经济管理专业1核心课3,64.6,false
202206010008,经济生8,大学英语,67.2,false
202206010008,经济生8,高等数学,60.3,false
202206010008,经济生8,经济管理专业1核心课1,76.0,false
202206010008,经济生8,经济管理专业1核心课2,63.5,false
202206010008,经济生8,经济管理专业1核心课3,62.8,false
202206010008,经济生8,大学英语,60.6,false
202206010008,经济生8,高等数学,68.6,false
202206010008,经济生8,经济管理专业1核心课1,65.0,false
202206010008,经济生8,经济管理专业1核心课2,67.5,false
202206010008,经济生8,经济管理专业1核心课3,59.2,false
202206010008,经济生8,大学英语,64.9,false
202206010008,经济生8,高等数学,63.2,false
202206010008,经济生8,经济管理专业1核心课1,60.6,false
202206010008,经济生8,经济管理专业1核心课2,59.8,false
202206010008,经济生8,经济管理专业1核心课3,60.5,false
202206010008,经济生8,大学英语,63.9,false
202206010008,经济生8,高等数学,60.1,false
202206010008,经济生8,经济管理专业1核心课1,67.1,false
202206010008,经济生8,经济管理专业1核心课2,59.6,false
202206010008,经济生8,经济管理专业1核心课3,57.8,false
202206010008,经济生8,大学英语,64.4,false
202206010008,经济生8,高等数学,60.9,false
202206010008,经济生8,经济管理专业1核心课1,65.7,false
202206010008,经济生8,经济管理专业1核心课2,62.6,false
202206010008,经济生8,经济管理专业1核心课3,66.6,false
202206010008,经济生8,大学英语,79.1,false
202206010008,经济生8,高等数学,60.8,false
202206010008,经济生8,经济管理专业1核心课1,69.9,false
202206010008,经济生8,经济管理专业1核心课2,69.9,false
202206010008,经济生8,经济管理专业1核心课3,67.7,false
202206010008,经济生8,大学英语,58.9,false
202206010008,经济生8,高等数学,62.8,false
202206010008,经济生8,经济管理专业1核心课1,58.2,false
202206010008,经济生8,经济管理专业1核心课2,70.3,false
202206010008,经济生8,经济管理专业1核心课3,68.6,false
202206010009,经济生9,大学英语,60.5,false
202206010009,经济生9,高等数学,63.8,false
202206010009,经济生9,经济管理专业1核心课1,71.7,false
202206010009,经济生9,经济管理专业1核心课2,62.6,false
202206010009,经济生9,经济管理专业1核心课3,68.9,false
202206010009,经济生9,大学英语,66.2,false
202206010009,经济生9,高等数学,67.7,false
202206010009,经济生9,经济管理专业1核心课1,61.1,false
202206010009,经济生9,经济管理专业1核心课2,66.2,false
202206010009,经济生9,经济管理专业1核心课3,71.9,false
202206010009,经济生9,大学英语,70.9,false
202206010009,经济生9,高等数学,57.1,false
202206010009,经济生9,经济管理专业1核心课1,58.4,false
202206010009,经济生9,经济管理专业1核心课2,63.2,false
202206010009,经济生9,经济管理专业1核心课3,69.4,false
202206010009,经济生9,大学英语,60.1,false
202206010009,经济生9,高等数学,65.7,false
202206010009,经济生9,经济管理专业1核心课1,67.2,false
202206010009,经济生9,经济管理专业1核心课2,67.4,false
202206010009,经济生9,经济管理专业1核心课3,60.3,false
202206010009,经济生9,大学英语,58.9,false
202206010009,经济生9,高等数学,64.7,false
202206010009,经济生9,经济管理专业1核心课1,67.3,false
202206010009,经济生9,经济管理专业1核心课2,55.9,false
202206010009,经济生9,经济管理专业1核心课3,62.7,false
202206010009,经济生9,大学英语,67.9,false
202206010009,经济生9,高等数学,50.2,false
202206010009,经济生9,经济管理专业1核心课1,68.6,false
202206010009,经济生9,经济管理专业1核心课2,69.6,false
202206010009,经济生9,经济管理专业1核心课3,64.2,false
202206010009,经济生9,大学英语,62.9,false
202206010009,经济生9,高等数学,66.8,false
202206010009,经济生9,经济管理专业1核心课1,56.4,false
202206010009,经济生9,经济管理专业1核心课2,70.3,false
202206010009,经济生9,经济管理专业1核心课3,61.5,false
202206010009,经济生9,大学英语,69.8,false
202206010009,经济生9,高等数学,61.0,false
202206010009,经济生9,经济管理专业1核心课1,65.3,false
202206010009,经济生9,经济管理专业1核心课2,60.6,false
202206010009,经济生9,经济管理专业1核心课3,68.2,false
202206010010,经济生10,大学英语,68.7,false
202206010010,经济生10,高等数学,73.3,false
202206010010,经济生10,经济管理专业1核心课1,72.0,false
202206010010,经济生10,经济管理专业1核心课2,72.2,false
202206010010,经济生10,经济管理专业1核心课3,70.0,false
202206010010,经济生10,大学英语,65.4,false
202206010010,经济生10,高等数学,64.6,false
202206010010,经济生10,经济管理专业1核心课1,56.6,false
202206010010,经济生10,经济管理专业1核心课2,69.8,false
202206010010,经济生10,经济管理专业1核心课3,64.0,false
202206010010,经济生10,大学英语,69.7,false
202206010010,经济生10,高等数学,62.5,false
202206010010,经济生10,经济管理专业1核心课1,77.1,false
202206010010,经济生10,经济管理专业1核心课2,66.2,false
202206010010,经济生10,经济管理专业1核心课3,56.8,false
202206010010,经济生10,大学英语,66.3,false
202206010010,经济生10,高等数学,69.0,false
202206010010,经济生10,经济管理专业1核心课1,65.4,false
202206010010,经济生10,经济管理专业1核心课2,65.2,false
202206010010,经济生10,经济管理专业1核心课3,62.9,false
202206010010,经济生10,大学英语,66.4,false
202206010010,经济生10,高等数学,64.4,false
202206010010,经济生10,经济管理专业1核心课1,65.3,false
202206010010,经济生10,经济管理专业1核心课2,66.3,false
202206010010,经济生10,经济管理专业1核心课3,64.1,false
202206010010,经济生10,大学英语,71.3,false
202206010010,经济生10,高等数学,66.1,false
202206010010,经济生10,经济管理专业1核心课1,65.3,false
202206010010,经济生10,经济管理专业1核心课2,59.8,false
202206010010,经济生10,经济管理专业1核心课3,61.7,false
202206010010,经济生10,大学英语,74.9,false
202206010010,经济生10,高等数学,61.9,false
202206010010,经济生10,经济管理专业1核心课1,64.8,false
202206010010,经济生10,经济管理专业1核心课2,72.5,false
202206010010,经济生10,经济管理专业1核心课3,59.5,false
202206010010,经济生10,大学英语,64.2,false
202206010010,经济生10,高等数学,61.9,false
202206010010,经济生10,经济管理专业1核心课1,64.5,false
202206010010,经济生10,经济管理专业1核心课2,72.9,false
202206010010,经济生10,经济管理专业1核心课3,69.2,false
202206010011,经济生11,大学英语,63.8,false
202206010011,经济生11,高等数学,54.7,false
202206010011,经济生11,经济管理专业1核心课1,65.9,false
202206010011,经济生11,经济管理专业1核心课2,60.2,false
202206010011,经济生11,经济管理专业1核心课3,66.5,false
202206010011,经济生11,大学英语,57.1,false
202206010011,经济生11,高等数学,70.5,false
202206010011,经济生11,经济管理专业1核心课1,67.0,false
202206010011,经济生11,经济管理专业1核心课2,67.7,false
202206010011,经济生11,经济管理专业1核心课3,61.3,false
202206010011,经济生11,大学英语,67.6,false
202206010011,经济生11,高等数学,64.8,false
202206010011,经济生11,经济管理专业1核心课1,76.6,false
202206010011,经济生11,经济管理专业1核心课2,58.8,false
202206010011,经济生11,经济管理专业1核心课3,60.7,false
202206010011,经济生11,大学英语,64.7,false
202206010011,经济生11,高等数学,69.4,false
202206010011,经济生11,经济管理专业1核心课1,58.8,false
202206010011,经济生11,经济管理专业1核心课2,61.0,false
202206010011,经济生11,经济管理专业1核心课3,60.5,false
202206010011,经济生11,大学英语,65.1,false
202206010011,经济生11,高等数学,68.5,false
202206010011,经济生11,经济管理专业1核心课1,65.2,false
202206010011,经济生11,经济管理专业1核心课2,69.7,false
202206010011,经济生11,经济管理专业1核心课3,63.7,false
202206010011,经济生11,大学英语,67.5,false
202206010011,经济生11,高等数学,63.5,false
202206010011,经济生11,经济管理专业1核心课1,71.5,false
202206010011,经济生11,经济管理专业1核心课2,67.9,false
202206010011,经济生11,经济管理专业1核心课3,69.7,false
202206010011,经济生11,大学英语,66.9,false
202206010011,经济生11,高等数学,60.2,false
202206010011,经济生11,经济管理专业1核心课1,69.1,false
202206010011,经济生11,经济管理专业1核心课2,64.2,false
202206010011,经济生11,经济管理专业1核心课3,62.2,false
202206010011,经济生11,大学英语,64.9,false
202206010011,经济生11,高等数学,59.1,false
202206010011,经济生11,经济管理专业1核心课1,61.5,false
202206010011,经济生11,经济管理专业1核心课2,70.0,false
202206010011,经济生11,经济管理专业1核心课3,68.6,false
202206010012,经济生12,大学英语,61.4,false
202206010012,经济生12,高等数学,62.1,false
202206010012,经济生12,经济管理专业1核心课1,69.0,false
202206010012,经济生12,经济管理专业1核心课2,65.7,false
202206010012,经济生12,经济管理专业1核心课3,61.1,false
202206010012,经济生12,大学英语,69.0,false
202206010012,经济生12,高等数学,65.8,false
202206010012,经济生12,经济管理专业1核心课1,67.8,false
202206010012,经济生12,经济管理专业1核心课2,65.4,false
202206010012,经济生12,经济管理专业1核心课3,60.1,false
202206010012,经济生12,大学英语,67.0,false
202206010012,经济生12,高等数学,58.7,false
202206010012,经济生12,经济管理专业1核心课1,70.1,false
202206010012,经济生12,经济管理专业1核心课2,59.2,false
202206010012,经济生12,经济管理专业1核心课3,66.4,false
202206010012,经济生12,大学英语,57.0,false
202206010012,经济生12,高等数学,59.9,false
202206010012,经济生12,经济管理专业1核心课1,65.6,false
202206010012,经济生12,经济管理专业1核心课2,65.1,false
202206010012,经济生12,经济管理专业1核心课3,59.7,false
202206010012,经济生12,大学英语,65.1,false
202206010012,经济生12,高等数学,70.0,false
202206010012,经济生12,经济管理专业1核心课1,73.8,false
202206010012,经济生12,经济管理专业1核心课2,63.8,false
202206010012,经济生12,经济管理专业1核心课3,66.1,false
